1	1.086017895396937
2	1.136565098789331
3	1.138667244896397
4	1.119750205346056
5	1.170865287551544
6	1.109162850216286
7	1.168005763762963
8	1.142506500680258
9	1.138717561886845
10	1.171350747172871
11	1.130736568723910
12	1.156416999345675
13	1.178980549554565
14	1.144192241903533
15	1.198343077671975
16	1.125326908574014
17	1.159671873284988
18	1.133264208220514
19	1.154032191180901
20	1.175479843323875
21	1.132262125875778
22	1.133086140095384
23	1.177895255129905
24	1.142672799734461
25	1.161092993502640
26	1.163514413494705
27	1.146721522246984
28	1.159578084452370
29	1.161017678329807
30	1.143366247841122
31	1.163308622362488
32	1.164821272628232
33	1.129555120054135
34	1.188461208460834
35	1.157139642546715
36	1.121589828104986
37	1.158236154991007
38	1.157041588025586
39	1.143673171329837
40	1.086023203459810
41	1.179361226940978
42	1.123848081292956
43	1.148590227588269
44	1.147474370166490
45	1.165068821340321
46	1.186276580032398
47	1.165777661882116
48	1.114483026538333
49	1.192057092895692
50	1.177122646708967
51	1.190895252731111
52	1.182210779752651
53	1.173249730986171
54	1.184952792524930
55	1.169757507667876
56	1.167384838666143
57	1.132342660679214
58	1.163101273323964
59	1.145733507187153
60	1.117876891355404
61	1.173960901663629
62	1.154232029968854
63	1.135965880420482
64	1.126711035086680
65	1.188905639396595
66	1.143228748169427
67	1.176266630244239
68	1.138018788216870
69	1.153790863219534
70	1.167967533077893
71	1.151200158937391
72	1.149873926043389
73	1.160786620115908
74	1.162242113506723
75	1.144653757793508
76	1.143425904424297
77	1.203575384952098
78	1.163490480211099
79	1.190925635234583
80	1.224390742169947
81	1.124110556529353
82	1.041814759646632
83	1.054197842893767
84	1.068745908335595
85	1.052519392127484
86	1.036123545159323
87	1.085506319308917
88	1.063852218958017
89	1.052458712602776
90	1.094153939780893
91	1.059912435317347
92	1.078289986696173
93	1.087787972329073
94	1.008507864623444
95	1.011601233320139
96	1.036498052816177
97	1.098193931618181
98	1.046771552570142
99	1.055744429839570
100	1.048095972639124
101	1.077573854656797
102	1.059839064101585
103	1.072169916563309
104	1.122524060434817
105	1.094029598227866
106	1.104703516128073
107	1.106803311628658
108	1.079162659129952
109	1.105680652733778
110	1.089467991911849
111	1.131893964271157
112	1.008477041306165
113	1.011046353611016
114	1.075786344178350
115	1.150799015911681
116	1.107428348686816
117	1.120292782470912
118	1.188524874257239
119	1.076388791195530
120	1.149936668030362
121	1.167941734374979
122	1.165832503310320
123	1.143934487845333
124	1.133248964472342
125	1.206246624742890
126	1.186266588122849
127	1.214468967739218
128	1.130789843781039
129	1.190440111276945
130	1.172661096419138
131	1.193265497275202
132	1.221178805444332
133	1.168573111262058
134	1.139373014786788
135	1.115450701240861
136	1.134107491172451
137	1.134473353450873
